qid,group,instruction_type,run,step,bleurt_baseline,bleurt_consecutive,bleurt_answer
./cnn/stories/d9ea64de844086c1430636ce80cd2849e3fb25e7.story,content,elaborate,2,2,0.49326157569885254,0.6676657199859619,0.3310927152633667
./cnn/stories/d9ea64de844086c1430636ce80cd2849e3fb25e7.story,content,elaborate,2,3,0.4363638162612915,0.6336444020271301,0.5197117328643799
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,0,1,0.6250376105308533,0.6250376105308533,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,0,2,0.576030433177948,0.6698659062385559,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,0,3,0.5396625399589539,0.7144551277160645,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,1,1,0.6235039830207825,0.6235039830207825,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,1,2,0.5804842710494995,0.6749083399772644,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,1,3,0.5944821238517761,0.7265765070915222,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,2,1,0.579531729221344,0.579531729221344,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,2,2,0.5597303509712219,0.7463768720626831,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,formality,2,3,0.5570193529129028,0.7107866406440735,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,0,1,0.5922364592552185,0.5922364592552185,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,0,2,0.5321219563484192,0.5502899885177612,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,0,3,0.530229926109314,0.6678442358970642,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,1,1,0.621871292591095,0.621871292591095,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,1,2,0.5550475120544434,0.6684769988059998,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,1,3,0.5462160110473633,0.6014559268951416,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,2,1,0.5337117314338684,0.5337117314338684,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,2,2,0.5193188190460205,0.557077169418335,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,style,paraphrase,2,3,0.517493724822998,0.5783103108406067,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,0,1,0.3733949661254883,0.3733949661254883,0.6972343325614929
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,0,2,0.42715001106262207,0.764150083065033,0.6972343325614929
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,0,3,0.3698996901512146,0.7804352641105652,0.6972343325614929
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,1,1,0.5056354999542236,0.5056354999542236,0.6972343325614929
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,1,2,0.46500706672668457,0.6643082499504089,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,1,3,0.45083731412887573,0.6835904717445374,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,2,1,0.4516425132751465,0.4516425132751465,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,2,2,0.38636088371276855,0.6397561430931091,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,shorten,2,3,0.3672069311141968,0.6646220088005066,0.4034122824668884
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,0,1,0.5657172203063965,0.5657172203063965,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,0,2,0.5345705151557922,0.5982666015625,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,0,3,0.4728069305419922,0.6240582466125488,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,1,1,0.5937973260879517,0.5937973260879517,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,1,2,0.5750846862792969,0.6894018650054932,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,1,3,0.5536256432533264,0.7043610215187073,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,2,1,0.5186029672622681,0.5186029672622681,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,2,2,0.5718125700950623,0.638973593711853,1.0232188701629639
./cnn/stories/bc8f85297fa51310468d8f3990e0f4bb07176ce8.story,content,elaborate,2,3,0.5269238948822021,0.6815491318702698,1.0232188701629639
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,0,1,0.5633151531219482,0.5633151531219482,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,0,2,0.517767071723938,0.6786893606185913,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,0,3,0.5339240431785583,0.740100085735321,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,1,1,0.5878205895423889,0.5878205895423889,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,1,2,0.576815664768219,0.7439426779747009,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,1,3,0.5592885613441467,0.7186329960823059,0.9100587964057922
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,2,1,0.531998336315155,0.531998336315155,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,2,2,0.48476719856262207,0.7201256155967712,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,formality,2,3,0.5077866315841675,0.7483233213424683,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,0,1,0.5087615847587585,0.5087615847587585,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,0,2,0.47012168169021606,0.6381580829620361,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,0,3,0.45388197898864746,0.6997548937797546,0.9866662621498108
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,1,1,0.5019025802612305,0.5019025802612305,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,1,2,0.4984058141708374,0.676122784614563,0.9866662621498108
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,1,3,0.4245625138282776,0.5878612399101257,0.9866662621498108
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,2,1,0.5473896265029907,0.5473896265029907,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,2,2,0.4889730215072632,0.6564017534255981,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,style,paraphrase,2,3,0.48192864656448364,0.6669020056724548,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,0,1,0.4384572505950928,0.4384572505950928,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,0,2,0.37648242712020874,0.7368407845497131,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,0,3,0.38194528222084045,0.7870959043502808,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,1,1,0.31782209873199463,0.31782209873199463,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,1,2,0.43427062034606934,0.7319483160972595,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,1,3,0.38539189100265503,0.7813630104064941,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,2,1,0.35413819551467896,0.35413819551467896,0.9866662621498108
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,2,2,0.3235071897506714,0.6678910851478577,0.9866662621498108
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,shorten,2,3,0.34417372941970825,0.6267942786216736,0.9866662621498108
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,0,1,0.566452145576477,0.566452145576477,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,0,2,0.5133630037307739,0.6433719396591187,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,0,3,0.4898254871368408,0.6818860173225403,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,1,1,0.573656439781189,0.573656439781189,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,1,2,0.4903067946434021,0.5196589231491089,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,1,3,0.41205161809921265,0.6508145928382874,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,2,1,0.492925763130188,0.492925763130188,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,2,2,0.4627978205680847,0.6540570855140686,0.9552639722824097
./cnn/stories/bebd46ad5d9b194bf2462b3903c94c0600d946c8.story,content,elaborate,2,3,0.4373241066932678,0.598460853099823,0.9552639722824097
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,0,1,0.4564945697784424,0.4564945697784424,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,0,2,0.424202561378479,0.7288385629653931,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,0,3,0.4100459814071655,0.7690353989601135,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,1,1,0.5318178534507751,0.5318178534507751,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,1,2,0.5100654363632202,0.6715996265411377,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,1,3,0.37928277254104614,0.5833632946014404,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,2,1,0.5106410384178162,0.5106410384178162,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,2,2,0.40768831968307495,0.6852136254310608,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,formality,2,3,0.4313209652900696,0.6165453791618347,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,0,1,0.4181479215621948,0.4181479215621948,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,0,2,0.4172227382659912,0.7218184471130371,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,0,3,0.40224969387054443,0.6964624524116516,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,1,1,0.42900222539901733,0.42900222539901733,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,1,2,0.3968621492385864,0.5918213725090027,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,1,3,0.35931089520454407,0.6539071798324585,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,2,1,0.44896626472473145,0.44896626472473145,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,2,2,0.40374869108200073,0.5394933223724365,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,style,paraphrase,2,3,0.37150901556015015,0.6079291701316833,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,0,1,0.35133740305900574,0.35133740305900574,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,0,2,0.33043307065963745,0.7238001227378845,0.42057132720947266
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,0,3,0.3620297908782959,0.6324101686477661,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,1,1,0.40084177255630493,0.40084177255630493,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,1,2,0.4130347967147827,0.7744450569152832,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,1,3,0.3250250220298767,0.7693561911582947,0.17722377181053162
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,2,1,0.3923201262950897,0.3923201262950897,0.2372642457485199
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,2,2,0.38029420375823975,0.5514606237411499,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,shorten,2,3,0.37451106309890747,0.7723332643508911,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,0,1,0.3271496295928955,0.3271496295928955,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,0,2,0.32718414068222046,0.6039168834686279,-0.016476675868034363
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,0,3,0.31808480620384216,0.6593404412269592,-0.004783228039741516
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,1,1,0.3466390371322632,0.3466390371322632,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,1,2,0.2914416790008545,0.5446884036064148,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,1,3,0.28739768266677856,0.6632719039916992,0.6088393330574036
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,2,1,0.36374855041503906,0.36374855041503906,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,2,2,0.34370625019073486,0.7100046277046204,0.014115527272224426
./cnn/stories/d32e102f11e8daf4797d61d5af0256b1e3ae1dce.story,content,elaborate,2,3,0.36013516783714294,0.5775308609008789,0.014115527272224426
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,0,1,0.3137549161911011,0.3137549161911011,0.12446310371160507
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,0,2,0.3221932649612427,0.6087470650672913,0.11953361332416534
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,0,3,0.34367746114730835,0.7001752853393555,0.13284797966480255
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,1,1,0.43160325288772583,0.43160325288772583,0.0487273633480072
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,1,2,0.39213496446609497,0.5896624326705933,
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,1,3,0.3865496516227722,0.6550312638282776,0.17565366625785828
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,2,1,0.467018723487854,0.467018723487854,0.8557354211807251
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,2,2,0.4415056109428406,0.6786953210830688,0.6133062243461609
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,formality,2,3,0.4259706735610962,0.6646257042884827,0.6133062243461609
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,0,1,0.4337502121925354,0.4337502121925354,
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,0,2,0.46891605854034424,0.6703514456748962,
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,0,3,0.4364868402481079,0.7118090987205505,
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,1,1,0.30566728115081787,0.30566728115081787,0.11579030752182007
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,1,2,0.3618696928024292,0.5579144954681396,
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,1,3,0.4132840633392334,0.7148910164833069,
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,2,1,0.39895930886268616,0.39895930886268616,0.11953361332416534
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,2,2,0.3270551562309265,0.5891469717025757,0.11953361332416534
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,style,paraphrase,2,3,0.32176774740219116,0.6448129415512085,0.11953361332416534
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,0,1,0.4573863744735718,0.4573863744735718,0.11618149280548096
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,0,2,0.38485413789749146,0.6891639828681946,0.1084526926279068
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,0,3,0.32672178745269775,0.7847476601600647,0.1084526926279068
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,1,1,0.3899767994880676,0.3899767994880676,0.11618149280548096
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,1,2,0.37661290168762207,0.6144633889198303,0.14138078689575195
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,1,3,0.3202599883079529,0.7645493149757385,0.12598221004009247
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,2,1,0.3905310034751892,0.3905310034751892,0.1161639392375946
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,2,2,0.42030417919158936,0.6462087035179138,0.12861594557762146
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,shorten,2,3,0.4294208884239197,0.676834762096405,0.12598221004009247
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,0,1,0.37193986773490906,0.37193986773490906,
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,0,2,0.37669530510902405,0.6304565668106079,0.2447255551815033
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,0,3,0.3699197769165039,0.6440867185592651,0.11579030752182007
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,1,1,0.375327467918396,0.375327467918396,0.11579030752182007
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,1,2,0.30894678831100464,0.5732024312019348,0.11953361332416534
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,1,3,0.2634231448173523,0.5816084742546082,0.11579030752182007
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,2,1,0.35434144735336304,0.35434144735336304,0.11618149280548096
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,2,2,0.3627637028694153,0.5939940810203552,0.11579030752182007
./cnn/stories/6796fd980df9880d76a6a5c73a2438124da56a45.story,content,elaborate,2,3,0.3424517512321472,0.6992679834365845,0.11579030752182007
./cnn/stories/0a6c7cbe5aa6c6de9c9e6ab14adc105da4937e9d.story,style,formality,0,1,0.43749111890792847,0.43749111890792847,0.401456356048584
./cnn/stories/0a6c7cbe5aa6c6de9c9e6ab14adc105da4937e9d.story,style,formality,0,2,0.44007331132888794,0.7195797562599182,0.8141696453094482
./cnn/stories/0a6c7cbe5aa6c6de9c9e6ab14adc105da4937e9d.story,style,formality,0,3,0.4417652487754822,0.7532325983047485,0.16153261065483093
./cnn/stories/0a6c7cbe5aa6c6de9c9e6ab14adc105da4937e9d.story,style,formality,1,1,0.4860275387763977,0.4860275387763977,0.401456356048584
./cnn/stories/0a6c7cbe5aa6c6de9c9e6ab14adc105da4937e9d.story,style,formality,1,2,0.4716797471046448,0.7073835730552673,0.16153261065483093
./cnn/stories/0a6c7cbe5aa6c6de9c9e6ab14adc105da4937e9d.story,style,formality,1,3,0.46209269762039185,0.7897536158561707,0.8141696453094482
